uri,notation,label_es,label_en,label_pt
http://www.vocabularyserver.com/tbci/?tema=1556,,ns1:1556,public domain,ns1:1556
http://www.vocabularyserver.com/tbci/?tema=1511,,ns1:1511,ns1:1511,dossiês de recortes
http://www.vocabularyserver.com/tbci/?tema=1557,,ns1:1557,   vertical files,ns1:1557
http://www.vocabularyserver.com/tbci/?tema=1558,,"  archivos verticales, archivos de recortes (UP recortes de prensa)",ns1:1558,ns1:1558
http://www.vocabularyserver.com/tbci/?tema=1562,,ns1:1562,ns1:1562,Dublin Core
http://www.vocabularyserver.com/tbci/?tema=1436,,ns1:1436,ns1:1436,DVD
http://www.vocabularyserver.com/tbci/?tema=1564,,ns1:1564,   DVD (UF digital video disks),ns1:1564
http://www.vocabularyserver.com/tbci/?tema=1570,,ns1:1570,ns1:1570,ecletismo
http://www.vocabularyserver.com/tbci/?tema=942,,ns1:942,ns1:942,ecologia
http://www.vocabularyserver.com/tbci/?tema=974,,ns1:974,ns1:974,economia
http://www.vocabularyserver.com/tbci/?tema=1571,,ns1:1571,economics,ns1:1571
http://www.vocabularyserver.com/tbci/?tema=177,,ns1:177,ns1:177,economia da informação
http://www.vocabularyserver.com/tbci/?tema=1573,, economía de la información,ns1:1573,ns1:1573
http://www.vocabularyserver.com/tbci/?tema=1572,,ns1:1572, economics of information (UF value of information),ns1:1572
http://www.vocabularyserver.com/tbci/?tema=1205,,ns1:1205,ns1:1205,editoração
http://www.vocabularyserver.com/tbci/?tema=1582,,ns1:1582,editing,ns1:1582
http://www.vocabularyserver.com/tbci/?tema=1583,,proceso editorial,ns1:1583,ns1:1583
http://www.vocabularyserver.com/tbci/?tema=47,,ns1:47,ns1:47,editoração científica
http://www.vocabularyserver.com/tbci/?tema=1587,,ns1:1587,scholarly publishing (UF academic publishing),ns1:1587
http://www.vocabularyserver.com/tbci/?tema=1590,,ns1:1590,ns1:1590,editoração eletrônica
http://www.vocabularyserver.com/tbci/?tema=1591,,ns1:1591," desktop publishing, electronic publishing",ns1:1591
http://www.vocabularyserver.com/tbci/?tema=1574,,ns1:1574,ns1:1574,editoras
http://www.vocabularyserver.com/tbci/?tema=1576,,editoriales,ns1:1576,ns1:1576
http://www.vocabularyserver.com/tbci/?tema=1575,,ns1:1575,publishers,ns1:1575
http://www.vocabularyserver.com/tbci/?tema=1577,,ns1:1577,ns1:1577,editoras comerciais
http://www.vocabularyserver.com/tbci/?tema=1580,,ns1:1580,commercial publishers,ns1:1580
http://www.vocabularyserver.com/tbci/?tema=1578,,ns1:1578,ns1:1578,editoras universitárias
http://www.vocabularyserver.com/tbci/?tema=1581,,ns1:1581,university presses,ns1:1581
http://www.vocabularyserver.com/tbci/?tema=1206,,ns1:1206,ns1:1206,editores
http://www.vocabularyserver.com/tbci/?tema=1593,,editores,ns1:1593,ns1:1593
http://www.vocabularyserver.com/tbci/?tema=1592,,ns1:1592,editors,ns1:1592
http://www.vocabularyserver.com/tbci/?tema=507,,ns1:507,ns1:507,editores científicos
http://www.vocabularyserver.com/tbci/?tema=233,,ns1:233,ns1:233,editores de texto
http://www.vocabularyserver.com/tbci/?tema=1594,,ns1:1594,  text editors,ns1:1594
http://www.vocabularyserver.com/tbci/?tema=967,,ns1:967,ns1:967,educação
http://www.vocabularyserver.com/tbci/?tema=1596,,"  educación, ense±anza",ns1:1596,ns1:1596
http://www.vocabularyserver.com/tbci/?tema=1595,,ns1:1595,"  education (UF instruction, teaching)",ns1:1595
http://www.vocabularyserver.com/tbci/?tema=1598,,ns1:1598,ns1:1598,educação básica
http://www.vocabularyserver.com/tbci/?tema=1608,,ns1:1608,  basic education,ns1:1608
http://www.vocabularyserver.com/tbci/?tema=1599,,ns1:1599,ns1:1599,educação continuada
http://www.vocabularyserver.com/tbci/?tema=1610,,ns1:1610,  continuing education,ns1:1610
http://www.vocabularyserver.com/tbci/?tema=1611,,  educación continua (UP actualización profesional),ns1:1611,ns1:1611
http://www.vocabularyserver.com/tbci/?tema=1600,,ns1:1600,ns1:1600,educação de adultos
http://www.vocabularyserver.com/tbci/?tema=1615,,ns1:1615,  adult education,ns1:1615
http://www.vocabularyserver.com/tbci/?tema=1616,,  educación de adultos,ns1:1616,ns1:1616
http://www.vocabularyserver.com/tbci/?tema=951,,ns1:951,ns1:951,educação física
http://www.vocabularyserver.com/tbci/?tema=1601,,ns1:1601,ns1:1601,educação superior
http://www.vocabularyserver.com/tbci/?tema=422,,ns1:422,ns1:422,eficiência (programas de computador)
http://www.vocabularyserver.com/tbci/?tema=201,,ns1:201,ns1:201,elaboração de linguagens documentárias
http://www.vocabularyserver.com/tbci/?tema=1625,,"construcción de vocabularios controlados, construcción de tesauros",ns1:1625,ns1:1625
http://www.vocabularyserver.com/tbci/?tema=1624,,ns1:1624,index language construction,ns1:1624
http://www.vocabularyserver.com/tbci/?tema=1628,,ns1:1628,ns1:1628,elaboração de resumos
http://www.vocabularyserver.com/tbci/?tema=1629,,ns1:1629,abstracting,ns1:1629
http://www.vocabularyserver.com/tbci/?tema=1630,,preparación de resúmenes (confección de resúmenes),ns1:1630,ns1:1630
http://www.vocabularyserver.com/tbci/?tema=1631,,ns1:1631,ns1:1631,elos (entre termos de indexação)
http://www.vocabularyserver.com/tbci/?tema=1633,,enlaces (entre términos de indización),ns1:1633,ns1:1633
http://www.vocabularyserver.com/tbci/?tema=1632,,ns1:1632,indexing term links,ns1:1632
http://www.vocabularyserver.com/tbci/?tema=1639,,ns1:1639,ns1:1639,empirismo
http://www.vocabularyserver.com/tbci/?tema=1167,,ns1:1167,ns1:1167,empresas
http://www.vocabularyserver.com/tbci/?tema=1186,,ns1:1186,ns1:1186,empréstimo entre bibliotecas
http://www.vocabularyserver.com/tbci/?tema=1643,,ns1:1643,interlibrary loans,ns1:1643
http://www.vocabularyserver.com/tbci/?tema=1644,,préstamo interbibliotecario,ns1:1644,ns1:1644
http://www.vocabularyserver.com/tbci/?tema=1646,,ns1:1646,ns1:1646,emulação
http://www.vocabularyserver.com/tbci/?tema=1647,,ns1:1647,emulation,ns1:1647
http://www.vocabularyserver.com/tbci/?tema=1648,,ns1:1648,ns1:1648,encadernação
http://www.vocabularyserver.com/tbci/?tema=1649,,ns1:1649,binding,ns1:1649
http://www.vocabularyserver.com/tbci/?tema=1650,,encuadernación,ns1:1650,ns1:1650
http://www.vocabularyserver.com/tbci/?tema=1396,,ns1:1396,ns1:1396,enciclopédias
http://www.vocabularyserver.com/tbci/?tema=1652,,enciclopedias,ns1:1652,ns1:1652
http://www.vocabularyserver.com/tbci/?tema=1651,,ns1:1651,encyclopedias,ns1:1651
http://www.vocabularyserver.com/tbci/?tema=276,,ns1:276,ns1:276,encomenda de documentos
http://www.vocabularyserver.com/tbci/?tema=1653,,ns1:1653,materials orders,ns1:1653
http://www.vocabularyserver.com/tbci/?tema=1654,,orden de compra,ns1:1654,ns1:1654
http://www.vocabularyserver.com/tbci/?tema=952,,ns1:952,ns1:952,enfermagem
http://www.vocabularyserver.com/tbci/?tema=1660,,ns1:1660,ns1:1660,engenharia aeroespacial
http://www.vocabularyserver.com/tbci/?tema=936,,ns1:936,ns1:936,engenharia agrícola
http://www.vocabularyserver.com/tbci/?tema=1661,,ns1:1661,ns1:1661,engenharia biomédica
http://www.vocabularyserver.com/tbci/?tema=1662,,ns1:1662,ns1:1662,engenharia civil
http://www.vocabularyserver.com/tbci/?tema=1665,,ns1:1665,ns1:1665,engenharia de materiais e metalúrgica
http://www.vocabularyserver.com/tbci/?tema=1667,,ns1:1667,ns1:1667,engenharia de minas
http://www.vocabularyserver.com/tbci/?tema=1669,,ns1:1669,ns1:1669,engenharia de produção
http://www.vocabularyserver.com/tbci/?tema=1670,,ns1:1670,ns1:1670,engenharia de transportes
http://www.vocabularyserver.com/tbci/?tema=266,,ns1:266,ns1:266,engenharia do conhecimento
http://www.vocabularyserver.com/tbci/?tema=1671,,ns1:1671,knowledge engineering (UF information engineering),ns1:1671
http://www.vocabularyserver.com/tbci/?tema=1673,,ns1:1673,ns1:1673,engenharia elétrica
http://www.vocabularyserver.com/tbci/?tema=1675,,ns1:1675,ns1:1675,engenharia mecânica
http://www.vocabularyserver.com/tbci/?tema=1676,,ns1:1676,ns1:1676,engenharia naval e oceânica
http://www.vocabularyserver.com/tbci/?tema=1677,,ns1:1677,ns1:1677,engenharia nuclear
http://www.vocabularyserver.com/tbci/?tema=1678,,ns1:1678,ns1:1678,engenharia química
http://www.vocabularyserver.com/tbci/?tema=1679,,ns1:1679,ns1:1679,engenharia sanitária
http://www.vocabularyserver.com/tbci/?tema=284,,ns1:284,ns1:284,engenharias
http://www.vocabularyserver.com/tbci/?tema=1602,,ns1:1602,ns1:1602,ensino a distância
http://www.vocabularyserver.com/tbci/?tema=1680,,ns1:1680,  distance learning (UF distance education),ns1:1680
http://www.vocabularyserver.com/tbci/?tema=1681,,  educación a distancia,ns1:1681,ns1:1681
http://www.vocabularyserver.com/tbci/?tema=248,,ns1:248,ns1:248,ensino assistido por computador
http://www.vocabularyserver.com/tbci/?tema=1683,,ns1:1683,"  computer assisted instruction (UF CAI, computer aided instruction)",ns1:1683
http://www.vocabularyserver.com/tbci/?tema=1620,,ns1:1620,ns1:1620,ensino de biblioteconomia
http://www.vocabularyserver.com/tbci/?tema=1686,,  ense±anza de la bibliotecología,ns1:1686,ns1:1686
http://www.vocabularyserver.com/tbci/?tema=1685,,ns1:1685,  library education,ns1:1685
http://www.vocabularyserver.com/tbci/?tema=928,,ns1:928,ns1:928,ensino de ciência da informação
http://www.vocabularyserver.com/tbci/?tema=1688,,  educación en información,ns1:1688,ns1:1688
http://www.vocabularyserver.com/tbci/?tema=1687,,ns1:1687,  information science education,ns1:1687
http://www.vocabularyserver.com/tbci/?tema=3109,,ns1:3109,ns1:3109,Ensino e Pesquisa em Ciência da Informação e Áreas Afins
http://www.vocabularyserver.com/tbci/?tema=1603,,ns1:1603,ns1:1603,ensino técnico
http://www.vocabularyserver.com/tbci/?tema=469,,ns1:469,ns1:469,entidade coletiva como autor
http://www.vocabularyserver.com/tbci/?tema=1691,,"  autores corporativos (UP autores institucionales, entes corporativos)",ns1:1691,ns1:1691
http://www.vocabularyserver.com/tbci/?tema=1690,,ns1:1690,  corporate authorship,ns1:1690
http://www.vocabularyserver.com/tbci/?tema=1321,,ns1:1321,ns1:1321,entrada de dados
http://www.vocabularyserver.com/tbci/?tema=1692,,ns1:1692,"  data entry (UF keyboarding, keying)",ns1:1692
http://www.vocabularyserver.com/tbci/?tema=1693,,"  entrada de datos (UP entrada de información, input, ingreso de datos)",ns1:1693,ns1:1693
http://www.vocabularyserver.com/tbci/?tema=835,,ns1:835,ns1:835,entradas
http://www.vocabularyserver.com/tbci/?tema=1695,,  entradas,ns1:1695,ns1:1695
http://www.vocabularyserver.com/tbci/?tema=1694,,ns1:1694,"  entries (UF catalog entries, index entries)",ns1:1694
http://www.vocabularyserver.com/tbci/?tema=1170,,ns1:1170,ns1:1170,entrevistas
http://www.vocabularyserver.com/tbci/?tema=1699,,ns1:1699,  interviews,ns1:1699
http://www.vocabularyserver.com/tbci/?tema=1701,,ns1:1701,ns1:1701,entrevistas de busca
http://www.vocabularyserver.com/tbci/?tema=1702,,ns1:1702,   reference interviews,ns1:1702
http://www.vocabularyserver.com/tbci/?tema=1703,,  entrevistas de consulta (UP entrevistas de búsqueda),ns1:1703,ns1:1703
http://www.vocabularyserver.com/tbci/?tema=1706,,ns1:1706,ns1:1706,entropia da informação
http://www.vocabularyserver.com/tbci/?tema=1707,,ns1:1707,   information entropy,ns1:1707
http://www.vocabularyserver.com/tbci/?tema=1712,,ns1:1712,ns1:1712,epistemologia arqueológica
http://www.vocabularyserver.com/tbci/?tema=3108,1.,ns1:3108,ns1:3108,Epistemologia da Ciência da Informação
http://www.vocabularyserver.com/tbci/?tema=1713,,ns1:1713,ns1:1713,epistemologia da ciência da informação
http://www.vocabularyserver.com/tbci/?tema=1714,,ns1:1714,ns1:1714,epistemologia genética
http://www.vocabularyserver.com/tbci/?tema=1715,,ns1:1715,ns1:1715,epistemologia histórica
http://www.vocabularyserver.com/tbci/?tema=1716,,ns1:1716,ns1:1716,epistemologia racionalista-crítica
http://www.vocabularyserver.com/tbci/?tema=1717,,ns1:1717,ns1:1717,epistemologia social
http://www.vocabularyserver.com/tbci/?tema=994,,ns1:994,ns1:994,equipamentos de computador
http://www.vocabularyserver.com/tbci/?tema=1718,,ns1:1718,  computer equipment (UF computer hardware),ns1:1718
http://www.vocabularyserver.com/tbci/?tema=299,,ns1:299,ns1:299,equipamentos para bibliotecas
http://www.vocabularyserver.com/tbci/?tema=1721,,  equipos para bibliotecas,ns1:1721,ns1:1721
http://www.vocabularyserver.com/tbci/?tema=1720,,ns1:1720,  library equipment,ns1:1720
http://www.vocabularyserver.com/tbci/?tema=308,,ns1:308,ns1:308,ergonomia
http://www.vocabularyserver.com/tbci/?tema=1724,,ns1:1724,  ergonomics (UP human factors engineering),ns1:1724
http://www.vocabularyserver.com/tbci/?tema=1725,,ns1:1725,ns1:1725,escalabilidade
http://www.vocabularyserver.com/tbci/?tema=1726,,ns1:1726,scalability,ns1:1726
http://www.vocabularyserver.com/tbci/?tema=1409,,ns1:1409,ns1:1409,escâneres
http://www.vocabularyserver.com/tbci/?tema=1727,,ns1:1727,  scanners (UF optical scanners),ns1:1727
http://www.vocabularyserver.com/tbci/?tema=1728,,ns1:1728,ns1:1728,escola de Frankfurt
http://www.vocabularyserver.com/tbci/?tema=1220,,ns1:1220,ns1:1220,escolas e correntes filosóficas
http://www.vocabularyserver.com/tbci/?tema=1744,,ns1:1744,ns1:1744,especificidade da indexação
http://www.vocabularyserver.com/tbci/?tema=1746,,especificidad,ns1:1746,ns1:1746
http://www.vocabularyserver.com/tbci/?tema=1745,,ns1:1745,indexing specificity (UF index languages specificity),ns1:1745
http://www.vocabularyserver.com/tbci/?tema=1750,,ns1:1750,ns1:1750,estados da arte
http://www.vocabularyserver.com/tbci/?tema=1751,,estado del arte,ns1:1751,ns1:1751
http://www.vocabularyserver.com/tbci/?tema=1604,,ns1:1604,ns1:1604,estágios
http://www.vocabularyserver.com/tbci/?tema=290,,ns1:290,ns1:290,estantes
http://www.vocabularyserver.com/tbci/?tema=1754,,"estantes (anaqueles), estanterías abiertas, estanterías cerradas",ns1:1754,ns1:1754
http://www.vocabularyserver.com/tbci/?tema=1753,,ns1:1753,"library shelving (UF compact shelving, library stacks, mobile shelving",ns1:1753
http://www.vocabularyserver.com/tbci/?tema=757,,ns1:757,ns1:757,estratégias de busca
http://www.vocabularyserver.com/tbci/?tema=1759,, estratégias de búsqueda (UP fórmulas de búsqueda),ns1:1759,ns1:1759
http://www.vocabularyserver.com/tbci/?tema=1758,,ns1:1758, search strategies,ns1:1758
http://www.vocabularyserver.com/tbci/?tema=1730,,ns1:1730,ns1:1730,estruturalismo
http://www.vocabularyserver.com/tbci/?tema=1431,,ns1:1431,ns1:1431,estruturas epistêmicas
http://www.vocabularyserver.com/tbci/?tema=1178,,ns1:1178,ns1:1178,estudantes
http://www.vocabularyserver.com/tbci/?tema=1768,, estudiantes (UP alumnos),ns1:1768,ns1:1768
http://www.vocabularyserver.com/tbci/?tema=1767,,ns1:1767, students,ns1:1767
http://www.vocabularyserver.com/tbci/?tema=1682,,ns1:1682,ns1:1682,estudo por correspondência
http://www.vocabularyserver.com/tbci/?tema=1770,,ns1:1770, correspondance study,ns1:1770
http://www.vocabularyserver.com/tbci/?tema=1771,,ns1:1771,ns1:1771,estudos de caso
http://www.vocabularyserver.com/tbci/?tema=1772,,ns1:1772,  case studies (UF case histories),ns1:1772
http://www.vocabularyserver.com/tbci/?tema=1773,,  estudios de casos (UF investigación de casos),ns1:1773,ns1:1773
http://www.vocabularyserver.com/tbci/?tema=1093,,ns1:1093,ns1:1093,estudos de uso
http://www.vocabularyserver.com/tbci/?tema=1775,,ns1:1775,  usage studies,ns1:1775
http://www.vocabularyserver.com/tbci/?tema=1094,,ns1:1094,ns1:1094,estudos de uso da web
http://www.vocabularyserver.com/tbci/?tema=1776,,ns1:1776,  web usage studies (UF clickstream analysis),ns1:1776
http://www.vocabularyserver.com/tbci/?tema=1114,,ns1:1114,ns1:1114,estudos de usuários
http://www.vocabularyserver.com/tbci/?tema=1779,,  estudios de usuarios (UP análisis de usuarios),ns1:1779,ns1:1779
http://www.vocabularyserver.com/tbci/?tema=1778,,ns1:1778,  user studies (UF use studies),ns1:1778
http://www.vocabularyserver.com/tbci/?tema=213,,ns1:213,ns1:213,estudos empíricos
http://www.vocabularyserver.com/tbci/?tema=1782,,ns1:1782,  empirical studies,ns1:1782
http://www.vocabularyserver.com/tbci/?tema=1783,,ns1:1783,ns1:1783,estudos experimentais
http://www.vocabularyserver.com/tbci/?tema=1785,,  estudios experimentales (UP experimentos),ns1:1785,ns1:1785
http://www.vocabularyserver.com/tbci/?tema=1784,,ns1:1784,  experiments,ns1:1784
http://www.vocabularyserver.com/tbci/?tema=1789,,ns1:1789,ns1:1789,estudos longitudinais
http://www.vocabularyserver.com/tbci/?tema=1790,,ns1:1790,longitudinal studies,ns1:1790
http://www.vocabularyserver.com/tbci/?tema=1794,,ns1:1794,ns1:1794,ética na informação
http://www.vocabularyserver.com/tbci/?tema=395,,ns1:395,ns1:395,ética profissional
http://www.vocabularyserver.com/tbci/?tema=1795,,"ética profesional, ética bibliotecária",ns1:1795,ns1:1795
http://www.vocabularyserver.com/tbci/?tema=410,,ns1:410,ns1:410,exatidão
http://www.vocabularyserver.com/tbci/?tema=1796,,ns1:1796,accuracy,ns1:1796
http://www.vocabularyserver.com/tbci/?tema=1747,,ns1:1747,ns1:1747,exaustividade da indexação
http://www.vocabularyserver.com/tbci/?tema=1798,,"exhaustividad (UP indización en profundidad, indización exhaustiva)",ns1:1798,ns1:1798
http://www.vocabularyserver.com/tbci/?tema=1797,,ns1:1797,indexing exhaustivity,ns1:1797
http://www.vocabularyserver.com/tbci/?tema=1731,,ns1:1731,ns1:1731,existencialismo
http://www.vocabularyserver.com/tbci/?tema=1732,,ns1:1732,ns1:1732,experimentalismo
http://www.vocabularyserver.com/tbci/?tema=1800,,ns1:1800,ns1:1800,explosão da informação
http://www.vocabularyserver.com/tbci/?tema=1801,,ns1:1801, information explosion (UF publishing explosion),ns1:1801
http://www.vocabularyserver.com/tbci/?tema=1802,,explosión de la información,ns1:1802,ns1:1802
http://www.vocabularyserver.com/tbci/?tema=249,,ns1:249,ns1:249,extração de informação em bases de dados
http://www.vocabularyserver.com/tbci/?tema=1805,,ns1:1805," knowledge discovery (UF information harvesting, KDD)",ns1:1805
http://www.vocabularyserver.com/tbci/?tema=1810,,ns1:1810,ns1:1810,facetas
